session_id,timestamp,user_id,surface,device,country,position,item_id,artist_id,style,price,margin,freshness,availability,logging_policy_score,popularity_score_pre,retrieval_similarity_pre,affinity_score,examined,clicked,dwell_seconds,saved,add_to_cart,purchased_immediate,not_interested,not_interested_reason,segment,budget_mean,price_sensitivity,novelty_preference,repeat_tolerance,activity_level,conversion_propensity,save_propensity,preferred_styles,preferred_style_count,tag_count,has_blue_tag,has_nature_tag,hour,day_of_week,is_weekend,top_3_position,top_5_position,dwell_log1p,price_gap_ratio,price_above_budget,margin_to_price,user_item_seen_before,user_artist_seen_before,user_style_seen_before,user_item_not_interested_before,user_artist_not_interested_before,user_style_not_interested_before,session_rank_inverse
session_000313,2026-01-05 20:32:00,user_0046,similar_item,android,US,10,item_0127,artist_033,abstract,309.31,84.63,0.8495,1,0.157,0.0708,0.6309,1.1471,0,0,0,0,0,0,0,none,casual_browser,307.7516887004313,0.9722646795335517,0.34772769794809605,0.554900922583689,0.34434844641858614,0.02732309629091524,0.07546966611808771,surrealism|landscape,2,3,0,0,20,0,0,0,0,0.0,0.00506353452079856,1,0.2736090006789305,0,0,0,0,0,0,0.09090909090909091
session_000313,2026-01-05 20:32:00,user_0046,similar_item,android,US,2,item_0144,artist_001,landscape,148.28,46.21,0.5756,1,0.6628,0.0505,0.5578,1.9446,1,0,0,0,0,0,0,none,casual_browser,307.7516887004313,0.9722646795335517,0.34772769794809605,0.554900922583689,0.34434844641858614,0.02732309629091524,0.07546966611808771,surrealism|landscape,2,4,1,1,20,0,0,1,1,0.0,-0.5181829850352591,0,0.31164014027515513,0,0,0,0,0,0,0.3333333333333333
session_000313,2026-01-05 20:32:00,user_0046,similar_item,android,US,12,item_0131,artist_034,portrait,379.1,157.96,0.6595,1,0.1096,0.0464,0.3983,1.0683,0,0,0,0,0,0,0,none,casual_browser,307.7516887004313,0.9722646795335517,0.34772769794809605,0.554900922583689,0.34434844641858614,0.02732309629091524,0.07546966611808771,surrealism|landscape,2,4,0,0,20,0,0,0,0,0.0,0.23183726984848455,1,0.4166710630440517,0,0,0,0,0,0,0.07692307692307693
session_000313,2026-01-05 20:32:00,user_0046,similar_item,android,US,14,item_0115,artist_007,minimalist,291.43,147.21,0.3868,1,0.1,0.1585,0.2833,0.9876,0,0,0,0,0,0,0,none,casual_browser,307.7516887004313,0.9722646795335517,0.34772769794809605,0.554900922583689,0.34434844641858614,0.02732309629091524,0.07546966611808771,surrealism|landscape,2,2,0,0,20,0,0,0,0,0.0,-0.05303525309431855,0,0.5051298768143293,0,0,0,0,0,0,0.06666666666666667
session_000313,2026-01-05 20:32:00,user_0046,similar_item,android,US,15,item_0137,artist_029,abstract,90.05,36.81,0.452,1,0.1,0.1352,0.2119,0.9509,0,0,0,0,0,0,0,none,casual_browser,307.7516887004313,0.9722646795335517,0.34772769794809605,0.554900922583689,0.34434844641858614,0.02732309629091524,0.07546966611808771,surrealism|landscape,2,3,0,0,20,0,0,0,0,0.0,-0.7073939695334844,0,0.40877290394225435,0,0,0,0,0,0,0.0625
session_000313,2026-01-05 20:32:00,user_0046,similar_item,android,US,16,item_0136,artist_026,impressionism,513.67,285.71,0.399,1,0.1,0.2186,0.713,0.8856,0,0,0,0,0,0,0,none,casual_browser,307.7516887004313,0.9722646795335517,0.34772769794809605,0.554900922583689,0.34434844641858614,0.02732309629091524,0.07546966611808771,surrealism|landscape,2,3,1,0,20,0,0,0,0,0.0,0.6691053822291505,1,0.5562131329452762,0,0,0,0,0,0,0.058823529411764705
session_000313,2026-01-05 20:32:00,user_0046,similar_item,android,US,17,item_0101,artist_014,minimalist,25.31,13.63,0.3168,1,0.1,0.1286,0.3657,0.93,1,0,0,0,0,0,0,none,casual_browser,307.7516887004313,0.9722646795335517,0.34772769794809605,0.554900922583689,0.34434844641858614,0.02732309629091524,0.07546966611808771,surrealism|landscape,2,2,1,0,20,0,0,0,0,0.0,-0.9177583716700999,0,0.5385223231924141,0,0,0,0,0,0,0.05555555555555555
session_000313,2026-01-05 20:32:00,user_0046,similar_item,android,US,18,item_0100,artist_023,contemporary,94.7,52.68,0.5129,1,0.1,0.1255,0.8125,0.8887,1,0,0,0,0,0,0,none,casual_browser,307.7516887004313,0.9722646795335517,0.34772769794809605,0.554900922583689,0.34434844641858614,0.02732309629091524,0.07546966611808771,surrealism|landscape,2,2,0,0,20,0,0,0,0,0.0,-0.6922843855060631,0,0.5562829989440338,0,0,0,0,0,0,0.05263157894736842
session_000313,2026-01-05 20:32:00,user_0046,similar_item,android,US,19,item_0049,artist_002,abstract,132.12,42.77,0.2859,1,0.1,0.2463,0.1836,0.8534,1,0,0,0,0,0,0,none,casual_browser,307.7516887004313,0.9722646795335517,0.34772769794809605,0.554900922583689,0.34434844641858614,0.02732309629091524,0.07546966611808771,surrealism|landscape,2,2,0,0,20,0,0,0,0,0.0,-0.5706928512466849,0,0.3237208598244021,0,0,0,0,0,0,0.05
session_000313,2026-01-05 20:32:00,user_0046,similar_item,android,US,1,item_0061,artist_015,landscape,215.55,124.82,0.9288,1,0.7935,0.1794,0.5824,1.9027,0,0,0,0,0,0,0,none,casual_browser,307.7516887004313,0.9722646795335517,0.34772769794809605,0.554900922583689,0.34434844641858614,0.02732309629091524,0.07546966611808771,surrealism|landscape,2,3,0,1,20,0,0,1,1,0.0,-0.2995976694385628,0,0.5790767803293899,0,0,0,0,0,0,0.5
session_000313,2026-01-05 20:32:00,user_0046,similar_item,android,US,13,item_0054,artist_026,landscape,97.19,27.94,0.6326,1,0.1,0.1673,0.2349,1.0036,0,0,0,0,0,0,0,none,casual_browser,307.7516887004313,0.9722646795335517,0.34772769794809605,0.554900922583689,0.34434844641858614,0.02732309629091524,0.07546966611808771,surrealism|landscape,2,4,1,0,20,0,0,0,0,0.0,-0.6841934469623472,0,0.28747813561065955,0,0,0,0,0,0,0.07142857142857142
session_000279,2026-01-05 20:32:00,user_0009,home_feed,ios,GB,19,item_0051,artist_028,surrealism,352.89,153.61,0.6109,1,0.1,0.1634,0.3734,1.034,1,0,0,0,0,0,0,none,explorer,355.69387797524587,0.9389824191372635,1.0,0.1263049289121918,0.7519315080373585,0.2617553252493518,0.44375877385865486,landscape|modern,2,4,1,1,20,0,0,0,0,0.0,-0.007882840129851814,0,0.43529145059366947,1,2,6,0,0,0,0.05
session_000313,2026-01-05 20:32:00,user_0046,similar_item,android,US,11,item_0133,artist_022,landscape,307.46,140.25,0.3773,1,0.1312,0.2525,0.0792,1.0345,1,0,0,0,0,0,0,none,casual_browser,307.7516887004313,0.9722646795335517,0.34772769794809605,0.554900922583689,0.34434844641858614,0.02732309629091524,0.07546966611808771,surrealism|landscape,2,2,0,0,20,0,0,0,0,0.0,-0.0009478053610788451,0,0.45615689845833607,0,0,0,0,0,0,0.08333333333333333
session_000279,2026-01-05 20:32:00,user_0009,home_feed,ios,GB,17,item_0066,artist_014,abstract,173.4,76.9,0.5978,1,0.1,0.1207,0.3206,1.0671,1,0,0,0,0,0,0,none,explorer,355.69387797524587,0.9389824191372635,1.0,0.1263049289121918,0.7519315080373585,0.2617553252493518,0.44375877385865486,landscape|modern,2,4,0,1,20,0,0,0,0,0.0,-0.5125021521678605,0,0.4434832756632065,1,1,6,0,0,0,0.05555555555555555
session_000279,2026-01-05 20:32:00,user_0009,home_feed,ios,GB,1,item_0061,artist_015,landscape,215.55,124.82,0.9288,1,0.7935,0.1849,0.5018,1.4559,1,0,0,0,0,0,0,none,explorer,355.69387797524587,0.9389824191372635,1.0,0.1263049289121918,0.7519315080373585,0.2617553252493518,0.44375877385865486,landscape|modern,2,3,0,1,20,0,0,1,1,0.0,-0.3940013777380757,0,0.5790767803293899,2,2,13,0,0,0,0.5
session_000279,2026-01-05 20:32:00,user_0009,home_feed,ios,GB,18,item_0059,artist_002,surrealism,215.76,86.48,0.4844,1,0.1,0.2296,0.2734,1.0306,1,0,0,0,0,0,0,none,explorer,355.69387797524587,0.9389824191372635,1.0,0.1263049289121918,0.7519315080373585,0.2617553252493518,0.44375877385865486,landscape|modern,2,2,0,0,20,0,0,0,0,0.0,-0.393410982420632,0,0.40081572117167225,2,3,6,0,0,0,0.05263157894736842
session_000279,2026-01-05 20:32:00,user_0009,home_feed,ios,GB,2,item_0072,artist_023,landscape,385.57,146.37,0.31,1,0.6628,0.2077,0.7279,1.4657,1,0,0,0,0,0,0,none,explorer,355.69387797524587,0.9389824191372635,1.0,0.1263049289121918,0.7519315080373585,0.2617553252493518,0.44375877385865486,landscape|modern,2,2,0,0,20,0,0,1,1,0.0,0.0839939168894926,1,0.3796197836968644,2,2,13,0,0,0,0.3333333333333333
session_000279,2026-01-05 20:32:00,user_0009,home_feed,ios,GB,3,item_0013,artist_013,contemporary,124.14,30.97,0.7041,1,0.5536,0.0723,0.7706,1.3533,1,0,0,0,0,0,1,already_seen,explorer,355.69387797524587,0.9389824191372635,1.0,0.1263049289121918,0.7519315080373585,0.2617553252493518,0.44375877385865486,landscape|modern,2,3,0,0,20,0,0,0,1,0.0,-0.6509920252025272,0,0.24947639761559529,2,2,5,0,0,0,0.25
session_000279,2026-01-05 20:32:00,user_0009,home_feed,ios,GB,4,item_0054,artist_026,landscape,97.19,27.94,0.6326,1,0.4624,0.1728,0.6082,1.2966,0,0,0,0,0,0,0,none,explorer,355.69387797524587,0.9389824191372635,1.0,0.1263049289121918,0.7519315080373585,0.2617553252493518,0.44375877385865486,landscape|modern,2,4,1,0,20,0,0,0,1,0.0,-0.7267594242744773,0,0.28747813561065955,2,2,13,0,0,0,0.2
session_000279,2026-01-05 20:32:00,user_0009,home_feed,ios,GB,5,item_0137,artist_029,abstract,90.05,36.81,0.452,1,0.3862,0.1377,0.6269,1.2719,0,0,0,0,0,0,0,none,explorer,355.69387797524587,0.9389824191372635,1.0,0.1263049289121918,0.7519315080373585,0.2617553252493518,0.44375877385865486,landscape|modern,2,3,0,0,20,0,0,0,0,0.0,-0.7468328650675654,0,0.40877290394225435,2,3,6,0,0,0,0.16666666666666666
session_000279,2026-01-05 20:32:00,user_0009,home_feed,ios,GB,7,item_0102,artist_021,landscape,242.79,65.44,0.6484,1,0.2695,0.0973,0.4405,1.1411,1,0,0,0,0,0,0,none,explorer,355.69387797524587,0.9389824191372635,1.0,0.1263049289121918,0.7519315080373585,0.2617553252493518,0.44375877385865486,landscape|modern,2,4,0,0,20,0,0,0,0,0.0,-0.3174186708467985,0,0.2695333415709049,1,1,13,0,0,0,0.125
session_000279,2026-01-05 20:32:00,user_0009,home_feed,ios,GB,8,item_0027,artist_027,contemporary,65.46,20.17,0.546,1,0.2251,0.2506,0.4702,1.0929,1,0,0,0,0,0,0,none,explorer,355.69387797524587,0.9389824191372635,1.0,0.1263049289121918,0.7519315080373585,0.2617553252493518,0.44375877385865486,landscape|modern,2,3,0,0,20,0,0,0,0,0.0,-0.815965345333957,0,0.30812710051940123,2,4,5,0,0,0,0.1111111111111111
session_000279,2026-01-05 20:32:00,user_0009,home_feed,ios,GB,9,item_0011,artist_011,landscape,252.69,72.87,0.7491,1,0.188,0.0654,0.5728,1.118,1,0,0,0,0,0,0,none,explorer,355.69387797524587,0.9389824191372635,1.0,0.1263049289121918,0.7519315080373585,0.2617553252493518,0.44375877385865486,landscape|modern,2,4,1,0,20,0,0,0,0,0.0,-0.28958574873873516,0,0.28837706280422654,2,2,13,0,0,0,0.1
session_000279,2026-01-05 20:32:00,user_0009,home_feed,ios,GB,6,item_0071,artist_024,minimalist,272.55,96.36,0.6565,1,0.3226,0.0551,0.5159,1.2656,1,0,0,0,0,0,0,none,explorer,355.69387797524587,0.9389824191372635,1.0,0.1263049289121918,0.7519315080373585,0.2617553252493518,0.44375877385865486,landscape|modern,2,3,0,0,20,0,0,0,0,0.0,-0.23375122014619595,0,0.3535498073747936,2,3,3,0,0,0,0.14285714285714285
session_000279,2026-01-05 20:32:00,user_0009,home_feed,ios,GB,10,item_0158,artist_009,abstract,306.59,91.59,0.7754,1,0.157,0.0951,0.429,1.0957,0,0,0,0,0,0,0,none,explorer,355.69387797524587,0.9389824191372635,1.0,0.1263049289121918,0.7519315080373585,0.2617553252493518,0.44375877385865486,landscape|modern,2,2,0,0,20,0,0,0,0,0.0,-0.13805095059483488,0,0.29873772791023845,0,0,6,0,0,0,0.09090909090909091
session_000279,2026-01-05 20:32:00,user_0009,home_feed,ios,GB,11,item_0111,artist_009,landscape,29.06,13.49,0.4254,1,0.1312,0.1175,0.5986,1.1362,1,0,0,0,0,0,0,none,explorer,355.69387797524587,0.9389824191372635,1.0,0.1263049289121918,0.7519315080373585,0.2617553252493518,0.44375877385865486,landscape|modern,2,2,0,1,20,0,0,0,0,0.0,-0.9183005336908767,0,0.4642119752236752,0,0,13,0,0,0,0.08333333333333333
session_000279,2026-01-05 20:32:00,user_0009,home_feed,ios,GB,12,item_0128,artist_036,minimalist,151.05,59.05,0.564,1,0.1096,0.074,0.6683,1.1246,0,0,0,0,0,0,0,none,explorer,355.69387797524587,0.9389824191372635,1.0,0.1263049289121918,0.7519315080373585,0.2617553252493518,0.44375877385865486,landscape|modern,2,3,1,1,20,0,0,0,0,0.0,-0.5753370823815186,0,0.39093015557762323,1,2,3,0,0,0,0.07692307692307693
session_000279,2026-01-05 20:32:00,user_0009,home_feed,ios,GB,13,item_0131,artist_034,portrait,379.1,157.96,0.6595,1,0.1,0.0463,0.5399,1.1147,1,0,0,0,0,0,0,none,explorer,355.69387797524587,0.9389824191372635,1.0,0.1263049289121918,0.7519315080373585,0.2617553252493518,0.44375877385865486,landscape|modern,2,4,0,0,20,0,0,0,0,0.0,0.06580411829967756,1,0.4166710630440517,2,2,2,0,0,0,0.07142857142857142
session_000279,2026-01-05 20:32:00,user_0009,home_feed,ios,GB,14,item_0049,artist_002,abstract,132.12,42.77,0.2859,1,0.1,0.2483,0.4545,1.0902,0,0,0,0,0,0,0,none,explorer,355.69387797524587,0.9389824191372635,1.0,0.1263049289121918,0.7519315080373585,0.2617553252493518,0.44375877385865486,landscape|modern,2,2,0,0,20,0,0,0,0,0.0,-0.628557003139664,0,0.3237208598244021,1,3,6,0,0,0,0.06666666666666667
session_000279,2026-01-05 20:32:00,user_0009,home_feed,ios,GB,15,item_0140,artist_029,abstract,508.51,141.11,0.6135,1,0.1,0.1081,0.61,1.088,1,0,0,0,0,0,0,none,explorer,355.69387797524587,0.9389824191372635,1.0,0.1263049289121918,0.7519315080373585,0.2617553252493518,0.44375877385865486,landscape|modern,2,4,0,0,20,0,0,0,0,0.0,0.4296282041587154,1,0.27749700104226077,1,3,6,0,0,0,0.0625
session_000279,2026-01-05 20:32:00,user_0009,home_feed,ios,GB,16,item_0148,artist_002,abstract,105.65,39.94,0.6075,1,0.1,0.1119,0.6784,1.0778,0,0,0,0,0,0,0,none,explorer,355.69387797524587,0.9389824191372635,1.0,0.1263049289121918,0.7519315080373585,0.2617553252493518,0.44375877385865486,landscape|modern,2,2,0,0,20,0,0,0,0,0.0,-0.7029749272003141,0,0.37804070042593463,0,3,6,0,0,0,0.058823529411764705
session_000302,2026-01-05 20:36:00,user_0030,home_feed,ios,FR,1,item_0084,artist_005,impressionism,234.25,88.9,0.6564,1,0.7935,0.1194,0.4941,1.4978,1,0,0,0,0,0,0,none,explorer,292.93980904548954,0.7203183161116727,1.0,0.25352635519717287,0.8450411738011121,0.23711839285873776,0.4110137560247336,contemporary,1,4,0,0,20,0,0,1,1,0.0,-0.2003476729117954,0,0.37950907150480256,2,2,5,0,0,0,0.5
session_000302,2026-01-05 20:36:00,user_0030,home_feed,ios,FR,8,item_0136,artist_026,impressionism,513.67,285.71,0.399,1,0.2251,0.2196,0.8431,0.8831,0,0,0,0,0,0,0,none,explorer,292.93980904548954,0.7203183161116727,1.0,0.25352635519717287,0.8450411738011121,0.23711839285873776,0.4110137560247336,contemporary,1,3,1,0,20,0,0,0,0,0.0,0.7535001530646661,1,0.5562131329452762,2,5,5,0,0,0,0.1111111111111111
session_000302,2026-01-05 20:36:00,user_0030,home_feed,ios,FR,3,item_0144,artist_001,landscape,148.28,46.21,0.5756,1,0.5536,0.0513,0.595,1.4632,0,0,0,0,0,0,0,none,explorer,292.93980904548954,0.7203183161116727,1.0,0.25352635519717287,0.8450411738011121,0.23711839285873776,0.4110137560247336,contemporary,1,4,1,1,20,0,0,0,1,0.0,-0.49382093037080477,0,0.31164014027515513,2,2,13,0,0,1,0.25
session_000302,2026-01-05 20:36:00,user_0030,home_feed,ios,FR,4,item_0061,artist_015,landscape,215.55,124.82,0.9288,1,0.4624,0.1809,0.5148,1.3246,1,0,0,0,0,0,1,already_seen,explorer,292.93980904548954,0.7203183161116727,1.0,0.25352635519717287,0.8450411738011121,0.23711839285873776,0.4110137560247336,contemporary,1,3,0,1,20,0,0,0,1,0.0,-0.26418331225672353,0,0.5790767803293899,2,2,13,1,1,1,0.2
session_000302,2026-01-05 20:36:00,user_0030,home_feed,ios,FR,5,item_0069,artist_016,landscape,135.98,35.97,0.6925,1,0.3862,0.128,0.6559,1.0576,1,0,0,0,0,0,0,none,explorer,292.93980904548954,0.7203183161116727,1.0,0.25352635519717287,0.8450411738011121,0.23711839285873776,0.4110137560247336,contemporary,1,4,0,0,20,0,0,0,0,0.0,-0.5358090781752228,0,0.26452419473451977,2,2,13,0,0,1,0.16666666666666666
session_000302,2026-01-05 20:36:00,user_0030,home_feed,ios,FR,6,item_0054,artist_026,landscape,97.19,27.94,0.6326,1,0.3226,0.1694,0.465,0.8844,0,0,0,0,0,0,0,none,explorer,292.93980904548954,0.7203183161116727,1.0,0.25352635519717287,0.8450411738011121,0.23711839285873776,0.4110137560247336,contemporary,1,4,1,0,20,0,0,0,0,0.0,-0.6682253589340337,0,0.28747813561065955,2,5,13,0,0,1,0.14285714285714285
session_000302,2026-01-05 20:36:00,user_0030,home_feed,ios,FR,7,item_0071,artist_024,minimalist,272.55,96.36,0.6565,1,0.2695,0.0532,0.1615,0.9099,1,0,0,0,0,0,0,none,explorer,292.93980904548954,0.7203183161116727,1.0,0.25352635519717287,0.8450411738011121,0.23711839285873776,0.4110137560247336,contemporary,1,3,0,0,20,0,0,0,0,0.0,-0.06960409072405475,0,0.3535498073747936,1,1,3,0,0,0,0.125
session_000302,2026-01-05 20:36:00,user_0030,home_feed,ios,FR,2,item_0027,artist_027,contemporary,65.46,20.17,0.546,1,0.6628,0.2537,0.4754,1.4477,1,0,0,0,0,0,0,none,explorer,292.93980904548954,0.7203183161116727,1.0,0.25352635519717287,0.8450411738011121,0.23711839285873776,0.4110137560247336,contemporary,1,3,0,0,20,0,0,1,1,0.0,-0.7765411255872194,0,0.30812710051940123,2,2,7,0,0,0,0.3333333333333333
session_000302,2026-01-05 20:36:00,user_0030,home_feed,ios,FR,9,item_0113,artist_033,minimalist,333.79,183.21,0.2839,1,0.188,0.1551,0.3841,0.8404,1,0,0,0,0,0,0,none,explorer,292.93980904548954,0.7203183161116727,1.0,0.25352635519717287,0.8450411738011121,0.23711839285873776,0.4110137560247336,contemporary,1,3,1,0,20,0,0,0,0,0.0,0.13944909395420205,1,0.5488780370891878,0,2,3,0,0,0,0.1
session_000302,2026-01-05 20:36:00,user_0030,home_feed,ios,FR,17,item_0056,artist_026,impressionism,243.74,139.64,0.9293,1,0.1,0.1835,0.5228,0.599,1,0,0,0,0,0,0,none,explorer,292.93980904548954,0.7203183161116727,1.0,0.25352635519717287,0.8450411738011121,0.23711839285873776,0.4110137560247336,contemporary,1,4,0,0,20,0,0,0,0,0.0,-0.1679519393618826,0,0.5729055550996963,1,5,5,0,0,0,0.05555555555555555
session_000302,2026-01-05 20:36:00,user_0030,home_feed,ios,FR,11,item_0049,artist_002,abstract,132.12,42.77,0.2859,1,0.1312,0.2465,0.3578,0.793,1,0,0,0,0,0,0,none,explorer,292.93980904548954,0.7203183161116727,1.0,0.25352635519717287,0.8450411738011121,0.23711839285873776,0.4110137560247336,contemporary,1,2,0,0,20,0,0,0,0,0.0,-0.548985846510593,0,0.3237208598244021,2,3,8,0,0,0,0.08333333333333333
session_000302,2026-01-05 20:36:00,user_0030,home_feed,ios,FR,12,item_0131,artist_034,portrait,379.1,157.96,0.6595,1,0.1096,0.0474,0.2707,0.7622,0,0,0,0,0,0,0,none,explorer,292.93980904548954,0.7203183161116727,1.0,0.25352635519717287,0.8450411738011121,0.23711839285873776,0.4110137560247336,contemporary,1,4,0,0,20,0,0,0,0,0.0,0.29412250671990775,1,0.4166710630440517,1,2,2,0,0,0,0.07692307692307693
session_000302,2026-01-05 20:36:00,user_0030,home_feed,ios,FR,13,item_0076,artist_023,landscape,99.46,43.14,0.2656,1,0.1,0.1176,0.5464,0.7838,0,0,0,0,0,0,0,none,explorer,292.93980904548954,0.7203183161116727,1.0,0.25352635519717287,0.8450411738011121,0.23711839285873776,0.4110137560247336,contemporary,1,2,0,0,20,0,0,0,0,0.0,-0.6604763267782591,0,0.43374220792278306,2,6,13,0,0,1,0.07142857142857142
session_000302,2026-01-05 20:36:00,user_0030,home_feed,ios,FR,14,item_0126,artist_023,minimalist,190.44,80.14,0.2385,1,0.1,0.023,0.3273,0.811,0,0,0,0,0,0,0,none,explorer,292.93980904548954,0.7203183161116727,1.0,0.25352635519717287,0.8450411738011121,0.23711839285873776,0.4110137560247336,contemporary,1,2,0,0,20,0,0,0,0,0.0,-0.34990057984769396,0,0.4208149548414199,2,6,3,0,0,0,0.06666666666666667
session_000302,2026-01-05 20:36:00,user_0030,home_feed,ios,FR,15,item_0132,artist_030,contemporary,55.31,23.33,0.6801,1,0.1,0.2491,0.363,0.65,1,0,0,0,0,0,0,none,explorer,292.93980904548954,0.7203183161116727,1.0,0.25352635519717287,0.8450411738011121,0.23711839285873776,0.4110137560247336,contemporary,1,3,0,1,20,0,0,0,0,0.0,-0.8111898817022472,0,0.42180437533899834,0,0,7,0,0,0,0.0625
session_000302,2026-01-05 20:36:00,user_0030,home_feed,ios,FR,16,item_0066,artist_014,abstract,173.4,76.9,0.5978,1,0.1,0.1169,0.0831,0.7032,1,0,0,0,0,0,0,none,explorer,292.93980904548954,0.7203183161116727,1.0,0.25352635519717287,0.8450411738011121,0.23711839285873776,0.4110137560247336,contemporary,1,4,0,1,20,0,0,0,0,0.0,-0.4080695260743023,0,0.4434832756632065,1,1,8,0,0,0,0.058823529411764705
session_000302,2026-01-05 20:36:00,user_0030,home_feed,ios,FR,18,item_0137,artist_029,abstract,90.05,36.81,0.452,1,0.1,0.1362,0.2495,0.688,0,0,0,0,0,0,0,none,explorer,292.93980904548954,0.7203183161116727,1.0,0.25352635519717287,0.8450411738011121,0.23711839285873776,0.4110137560247336,contemporary,1,3,0,0,20,0,0,0,0,0.0,-0.6925989666839153,0,0.40877290394225435,2,2,8,0,0,0,0.05263157894736842
session_000302,2026-01-05 20:36:00,user_0030,home_feed,ios,FR,0,item_0124,artist_003,landscape,191.13,61.41,0.3406,1,0.95,0.1335,0.6367,1.5533,1,0,0,0,0,0,0,none,explorer,292.93980904548954,0.7203183161116727,1.0,0.25352635519717287,0.8450411738011121,0.23711839285873776,0.4110137560247336,contemporary,1,3,1,0,20,0,0,1,1,0.0,-0.3475451471659827,0,0.3212996389891697,2,2,13,0,0,1,1.0
session_000302,2026-01-05 20:36:00,user_0030,home_feed,ios,FR,19,item_0127,artist_033,abstract,309.31,84.63,0.8495,1,0.1,0.0714,0.4938,0.638,0,0,0,0,0,0,0,none,explorer,292.93980904548954,0.7203183161116727,1.0,0.25352635519717287,0.8450411738011121,0.23711839285873776,0.4110137560247336,contemporary,1,3,0,0,20,0,0,0,0,0.0,0.05588243881175056,1,0.2736090006789305,2,2,8,0,0,0,0.05
session_000302,2026-01-05 20:36:00,user_0030,home_feed,ios,FR,10,item_0100,artist_023,contemporary,94.7,52.68,0.5129,1,0.157,0.129,0.8066,0.8134,0,0,0,0,0,0,0,none,explorer,292.93980904548954,0.7203183161116727,1.0,0.25352635519717287,0.8450411738011121,0.23711839285873776,0.4110137560247336,contemporary,1,2,0,0,20,0,0,0,0,0.0,-0.6767253986115135,0,0.5562829989440338,2,6,7,0,0,0,0.09090909090909091
session_000328,2026-01-05 20:45:00,user_0062,search_browse,android,DE,0,item_0126,artist_023,minimalist,190.44,80.14,0.2385,1,0.95,0.0244,0.4625,1.0188,0,0,0,0,0,0,0,none,explorer,360.7230606705519,0.8153882053894908,0.8219695601329104,0.33724573282801446,1.047530176693799,0.21206593089764936,0.5677309596838133,minimalist,1,2,0,0,20,0,0,1,1,0.0,-0.4720603677347684,0,0.4208149548414199,3,7,16,1,1,1,1.0
session_000293,2026-01-05 20:45:00,user_0023,home_feed,web,GB,10,item_0099,artist_023,surrealism,388.07,222.91,0.1721,1,0.157,0.1418,0.5569,0.5478,0,0,0,0,0,0,0,none,explorer,326.4052249531087,0.8971475688145967,0.8497470635362191,0.24814868640076101,0.9067012041619792,0.24581748482704716,0.35382152451581417,minimalist|surrealism,2,3,0,0,20,0,0,0,0,0.0,0.1889209189459208,1,0.5744066792073595,1,7,49,0,1,2,0.09090909090909091
session_000328,2026-01-05 20:45:00,user_0062,search_browse,android,DE,2,item_0059,artist_002,surrealism,215.76,86.48,0.4844,1,0.6628,0.2337,0.2029,0.6961,0,0,0,0,0,0,0,none,explorer,360.7230606705519,0.8153882053894908,0.8219695601329104,0.33724573282801446,1.047530176693799,0.21206593089764936,0.5677309596838133,minimalist,1,2,0,0,20,0,0,1,1,0.0,-0.40186801587089704,0,0.40081572117167225,3,3,16,0,0,0,0.3333333333333333
session_000293,2026-01-05 20:45:00,user_0023,home_feed,web,GB,15,item_0124,artist_003,landscape,191.13,61.41,0.3406,1,0.1,0.1348,0.0595,0.4897,0,0,0,0,0,0,0,none,explorer,326.4052249531087,0.8971475688145967,0.8497470635362191,0.24814868640076101,0.9067012041619792,0.24581748482704716,0.35382152451581417,minimalist|surrealism,2,3,1,0,20,0,0,0,0,0.0,-0.4144395206067621,0,0.3212996389891697,2,2,43,0,0,1,0.0625
session_000293,2026-01-05 20:45:00,user_0023,home_feed,web,GB,14,item_0051,artist_028,surrealism,352.89,153.61,0.6109,1,0.1,0.1624,0.4559,0.4441,1,0,0,0,0,0,0,none,explorer,326.4052249531087,0.8971475688145967,0.8497470635362191,0.24814868640076101,0.9067012041619792,0.24581748482704716,0.35382152451581417,minimalist|surrealism,2,4,1,1,20,0,0,0,0,0.0,0.0811407815260803,1,0.43529145059366947,6,6,49,0,0,2,0.06666666666666667
session_000293,2026-01-05 20:45:00,user_0023,home_feed,web,GB,13,item_0117,artist_008,surrealism,419.61,168.28,0.6709,1,0.1,0.1128,0.6554,0.4588,0,0,0,0,0,0,0,none,explorer,326.4052249531087,0.8971475688145967,0.8497470635362191,0.24814868640076101,0.9067012041619792,0.24581748482704716,0.35382152451581417,minimalist|surrealism,2,2,0,0,20,0,0,0,0,0.0,0.28554927409719344,1,0.4010390600795977,1,9,49,1,1,2,0.07142857142857142
session_000293,2026-01-05 20:45:00,user_0023,home_feed,web,GB,12,item_0153,artist_013,contemporary,331.05,187.49,0.4328,1,0.1096,0.0619,0.1376,0.5215,0,0,0,0,0,0,0,none,explorer,326.4052249531087,0.8971475688145967,0.8497470635362191,0.24814868640076101,0.9067012041619792,0.24581748482704716,0.35382152451581417,minimalist|surrealism,2,2,1,0,20,0,0,0,0,0.0,0.01423008791467287,1,0.5663494940341338,1,4,9,0,0,0,0.07692307692307693
