session_id,timestamp,user_id,surface,device,country,position,item_id,artist_id,style,price,margin,freshness,availability,logging_policy_score,popularity_score_pre,retrieval_similarity_pre,affinity_score,examined,clicked,dwell_seconds,saved,add_to_cart,purchased_immediate,not_interested,not_interested_reason
session_000482,2026-01-08 20:04:00,user_0054,email_push,web,US,13,item_0094,artist_018,surrealism,232.27,85.28,0.5147,1,0.1,0.1829,0.492,1.1826,1,0,0,0,0,0,1,already_seen
session_000482,2026-01-08 20:04:00,user_0054,email_push,web,US,16,item_0083,artist_033,landscape,196.68,69.91,0.1798,1,0.1,0.1548,0.5016,1.2596,1,0,0,0,0,0,1,already_seen
session_000483,2026-01-08 08:21:00,user_0054,search_browse,web,US,1,item_0045,artist_002,modern,242.09,101.49,0.5051,1,0.7935,0.1493,0.8373,2.0077,1,1,56,1,0,0,0,none
session_000483,2026-01-08 08:21:00,user_0054,search_browse,web,US,4,item_0078,artist_024,modern,170.77,70.19,0.0541,1,0.4624,0.192,0.7363,1.8029,1,0,0,0,0,0,1,repeated_style
session_000483,2026-01-08 08:21:00,user_0054,search_browse,web,US,8,item_0058,artist_029,surrealism,450.24,240.0,0.6746,1,0.2251,0.2178,0.725,1.485,1,0,0,0,0,0,1,already_seen
session_000483,2026-01-08 08:21:00,user_0054,search_browse,web,US,12,item_0098,artist_028,modern,291.24,107.15,0.328,1,0.1096,0.1249,0.4979,1.2119,1,1,23,1,1,0,0,none
session_000484,2026-01-08 08:42:00,user_0054,search_browse,android,US,1,item_0045,artist_002,modern,242.09,101.49,0.5051,1,0.7935,0.1521,0.8373,1.9004,1,1,32,0,0,0,0,none
session_000484,2026-01-08 08:42:00,user_0054,search_browse,android,US,16,item_0024,artist_024,contemporary,368.68,176.64,0.927,1,0.1,0.0589,0.2585,1.0421,1,1,15,1,0,0,0,none
session_000484,2026-01-08 08:42:00,user_0054,search_browse,android,US,19,item_0037,artist_037,modern,168.17,43.54,0.2291,1,0.1,0.1675,0.0351,1.0932,1,1,31,1,0,0,0,none
session_000486,2026-01-08 12:16:00,user_0055,home_feed,ios,FR,0,item_0061,artist_015,landscape,215.55,124.82,0.9288,1,0.95,0.174,0.5533,1.0057,1,0,0,0,0,0,1,already_seen
session_000486,2026-01-08 12:16:00,user_0055,home_feed,ios,FR,1,item_0071,artist_024,minimalist,272.55,96.36,0.6565,1,0.7935,0.0529,0.3556,0.9513,1,0,0,0,0,0,1,already_seen
session_000486,2026-01-08 12:16:00,user_0055,home_feed,ios,FR,14,item_0147,artist_007,contemporary,355.5,181.81,0.5278,1,0.1,0.0683,0.4896,0.6525,1,1,18,0,0,0,0,none
session_000487,2026-01-08 22:24:00,user_0061,search_browse,ios,GB,0,item_0152,artist_003,portrait,857.13,304.95,0.7898,1,0.95,0.1201,0.8157,1.5105,1,1,3,0,0,0,0,none
session_000487,2026-01-08 22:24:00,user_0061,search_browse,ios,GB,10,item_0006,artist_006,surrealism,230.86,96.83,0.5606,1,0.157,0.0999,0.286,1.1004,1,1,17,0,0,0,0,none
session_000488,2026-01-08 18:16:00,user_0064,similar_item,android,FR,2,item_0030,artist_030,surrealism,129.48,41.29,0.7296,1,0.6628,0.11,0.7011,0.6319,1,1,3,0,0,0,0,none
session_000488,2026-01-08 18:16:00,user_0064,similar_item,android,FR,17,item_0109,artist_005,surrealism,155.17,67.79,0.2237,1,0.1,0.1038,0.4848,0.211,1,0,0,0,0,0,1,repeated_style
session_000489,2026-01-08 22:25:00,user_0065,home_feed,android,US,4,item_0126,artist_023,minimalist,190.44,80.14,0.2385,1,0.4624,0.022,0.4665,1.3741,1,0,0,0,0,0,1,already_seen
session_000490,2026-01-08 12:24:00,user_0066,email_push,web,NL,1,item_0154,artist_029,landscape,125.99,57.14,0.8596,1,0.7935,0.1559,0.7157,1.0212,1,1,19,0,0,0,0,none
session_000490,2026-01-08 12:24:00,user_0066,email_push,web,NL,7,item_0054,artist_026,landscape,97.19,27.94,0.6326,1,0.2695,0.1607,0.5961,0.7819,1,0,0,0,0,0,1,repeated_style
session_000490,2026-01-08 12:24:00,user_0066,email_push,web,NL,15,item_0069,artist_016,landscape,135.98,35.97,0.6925,1,0.1,0.1257,0.2805,0.677,1,0,0,0,0,0,1,repeated_style
session_000490,2026-01-08 12:24:00,user_0066,email_push,web,NL,16,item_0047,artist_035,modern,228.43,100.12,0.5179,1,0.1,0.0479,0.1894,0.7706,1,1,11,0,0,0,0,none
session_000490,2026-01-08 12:24:00,user_0066,email_push,web,NL,18,item_0140,artist_029,abstract,508.51,141.11,0.6135,1,0.1,0.1231,0.1618,0.7028,1,1,46,1,0,1,0,none
session_000492,2026-01-08 18:21:00,user_0069,home_feed,web,US,6,item_0072,artist_023,landscape,385.57,146.37,0.31,1,0.3226,0.2049,0.3135,1.0589,1,1,18,0,0,0,0,none
session_000493,2026-01-08 18:22:00,user_0070,similar_item,web,FR,9,item_0066,artist_014,abstract,173.4,76.9,0.5978,1,0.188,0.1116,-0.037,0.5266,1,1,6,0,0,0,0,none
session_000494,2026-01-08 18:20:00,user_0072,home_feed,web,FR,3,item_0155,artist_036,surrealism,403.05,196.22,0.3328,1,0.5536,0.0663,0.8144,1.1835,1,0,0,0,0,0,1,already_seen
session_000494,2026-01-08 18:20:00,user_0072,home_feed,web,FR,6,item_0157,artist_008,surrealism,94.3,37.32,0.4411,1,0.3226,0.2554,0.4743,1.0207,1,0,0,0,0,0,1,already_seen
session_000496,2026-01-08 08:49:00,user_0077,similar_item,ios,DE,13,item_0032,artist_032,landscape,148.94,33.08,0.7053,1,0.1,0.1534,0.4047,0.6788,1,1,6,0,0,0,0,none
session_000497,2026-01-08 20:17:00,user_0079,home_feed,android,DE,1,item_0035,artist_035,surrealism,53.02,27.6,0.7974,1,0.7935,0.1756,0.5714,1.5242,1,1,22,0,0,0,0,none
session_000497,2026-01-08 20:17:00,user_0079,home_feed,android,DE,7,item_0027,artist_027,contemporary,65.46,20.17,0.546,1,0.2695,0.2519,0.4635,1.2259,1,1,31,0,0,0,0,none
session_000497,2026-01-08 20:17:00,user_0079,home_feed,android,DE,8,item_0147,artist_007,contemporary,355.5,181.81,0.5278,1,0.2251,0.0747,0.8685,1.1955,1,1,20,0,0,0,0,none
session_000498,2026-01-09 12:32:00,user_0000,home_feed,ios,US,10,item_0027,artist_027,contemporary,65.46,20.17,0.546,1,0.157,0.253,0.4338,1.0741,1,1,2,0,0,0,0,none
session_000499,2026-01-09 08:54:00,user_0002,search_browse,ios,GB,8,item_0126,artist_023,minimalist,190.44,80.14,0.2385,1,0.2251,0.0218,0.4868,0.1923,1,0,0,0,0,0,1,already_seen
session_000499,2026-01-09 08:54:00,user_0002,search_browse,ios,GB,16,item_0074,artist_037,modern,107.97,55.35,0.5207,0,0.1,0.1654,0.4221,0.0663,1,1,4,1,0,0,0,none
session_000501,2026-01-09 18:48:00,user_0005,search_browse,android,US,0,item_0157,artist_008,surrealism,94.3,37.32,0.4411,1,0.95,0.2551,0.5389,1.1581,1,1,20,1,1,1,0,none
session_000501,2026-01-09 18:48:00,user_0005,search_browse,android,US,5,item_0086,artist_027,modern,112.73,30.04,0.6337,1,0.3862,0.0823,0.0644,0.5764,1,1,10,0,0,0,0,none
session_000501,2026-01-09 18:48:00,user_0005,search_browse,android,US,8,item_0142,artist_033,contemporary,138.32,34.32,0.8186,1,0.2251,0.1387,0.3861,0.4586,1,0,0,0,0,0,1,already_seen
session_000502,2026-01-09 12:22:00,user_0006,home_feed,android,GB,0,item_0144,artist_001,landscape,148.28,46.21,0.5756,1,0.95,0.0498,0.7487,1.6794,1,0,0,0,0,0,1,already_seen
session_000502,2026-01-09 12:22:00,user_0006,home_feed,android,GB,8,item_0054,artist_026,landscape,97.19,27.94,0.6326,1,0.2251,0.16,0.5506,0.96,1,1,9,0,0,0,0,none
session_000503,2026-01-09 22:57:00,user_0007,home_feed,web,FR,2,item_0061,artist_015,landscape,215.55,124.82,0.9288,1,0.6628,0.1733,0.567,1.3193,1,1,18,0,0,0,0,none
session_000503,2026-01-09 22:57:00,user_0007,home_feed,web,FR,3,item_0059,artist_002,surrealism,215.76,86.48,0.4844,1,0.5536,0.2273,0.4112,1.3015,1,1,11,0,0,0,0,none
session_000503,2026-01-09 22:57:00,user_0007,home_feed,web,FR,5,item_0049,artist_002,abstract,132.12,42.77,0.2859,1,0.3862,0.2446,0.4733,1.1101,1,1,25,0,0,0,0,none
session_000503,2026-01-09 22:57:00,user_0007,home_feed,web,FR,6,item_0012,artist_012,abstract,347.35,196.56,0.3826,1,0.3226,0.1606,0.4651,1.1816,1,1,7,1,1,0,0,none
session_000503,2026-01-09 22:57:00,user_0007,home_feed,web,FR,15,item_0054,artist_026,landscape,97.19,27.94,0.6326,1,0.1,0.1615,0.5397,0.9372,1,1,12,0,0,0,0,none
session_000504,2026-01-09 12:19:00,user_0007,home_feed,web,FR,9,item_0115,artist_007,minimalist,291.43,147.21,0.3868,1,0.188,0.1529,0.1818,0.9421,1,1,14,0,0,0,0,none
session_000504,2026-01-09 12:19:00,user_0007,home_feed,web,FR,19,item_0015,artist_015,contemporary,104.8,33.81,0.0885,1,0.1,0.045,0.7033,0.9645,1,1,6,0,0,0,0,none
session_000505,2026-01-09 18:10:00,user_0011,home_feed,web,DE,0,item_0086,artist_027,modern,112.73,30.04,0.6337,1,0.95,0.083,0.5684,1.5122,1,1,36,0,0,0,0,none
session_000505,2026-01-09 18:10:00,user_0011,home_feed,web,DE,11,item_0049,artist_002,abstract,132.12,42.77,0.2859,1,0.1312,0.2457,0.3847,0.4839,1,1,17,1,0,0,0,none
session_000505,2026-01-09 18:10:00,user_0011,home_feed,web,DE,14,item_0078,artist_024,modern,170.77,70.19,0.0541,1,0.1,0.1914,0.3354,0.5084,1,0,0,0,0,0,1,repeated_style
session_000505,2026-01-09 18:10:00,user_0011,home_feed,web,DE,18,item_0157,artist_008,surrealism,94.3,37.32,0.4411,1,0.1,0.2569,-0.0858,0.4111,1,1,22,1,0,0,0,none
session_000506,2026-01-09 22:26:00,user_0011,search_browse,web,DE,0,item_0086,artist_027,modern,112.73,30.04,0.6337,1,0.95,0.0837,0.5684,1.3125,1,1,9,0,0,0,0,none
session_000506,2026-01-09 22:26:00,user_0011,search_browse,web,DE,3,item_0150,artist_033,modern,129.41,60.91,0.4059,1,0.5536,0.0129,0.8479,0.7206,1,1,11,0,0,0,0,none
session_000506,2026-01-09 22:26:00,user_0011,search_browse,web,DE,7,item_0035,artist_035,surrealism,53.02,27.6,0.7974,1,0.2695,0.1759,0.1554,0.4169,1,1,3,0,0,0,0,none
session_000506,2026-01-09 22:26:00,user_0011,search_browse,web,DE,8,item_0110,artist_028,minimalist,84.65,32.25,0.1941,1,0.2251,0.1457,0.4158,0.4845,1,1,5,0,0,0,0,none
session_000506,2026-01-09 22:26:00,user_0011,search_browse,web,DE,15,item_0030,artist_030,surrealism,129.48,41.29,0.7296,1,0.1,0.1124,0.1884,0.3643,1,1,5,0,0,0,0,none
session_000506,2026-01-09 22:26:00,user_0011,search_browse,web,DE,18,item_0144,artist_001,landscape,148.28,46.21,0.5756,1,0.1,0.0493,-0.0931,0.3846,1,1,10,0,1,0,0,none
session_000507,2026-01-09 22:53:00,user_0011,home_feed,ios,DE,1,item_0006,artist_006,surrealism,230.86,96.83,0.5606,1,0.7935,0.1002,0.6742,0.8308,1,1,12,0,0,0,0,none
session_000507,2026-01-09 22:53:00,user_0011,home_feed,ios,DE,5,item_0047,artist_035,modern,228.43,100.12,0.5179,1,0.3862,0.049,0.668,0.4482,1,1,17,0,0,0,0,none
session_000507,2026-01-09 22:53:00,user_0011,home_feed,ios,DE,11,item_0003,artist_003,abstract,149.95,78.42,0.3214,1,0.1312,0.0617,0.5832,0.3975,1,0,0,0,0,0,1,already_seen
session_000508,2026-01-09 08:50:00,user_0012,home_feed,ios,DE,11,item_0027,artist_027,contemporary,65.46,20.17,0.546,1,0.1312,0.2539,0.1834,0.9257,1,1,11,0,0,0,0,none
session_000508,2026-01-09 08:50:00,user_0012,home_feed,ios,DE,13,item_0155,artist_036,surrealism,403.05,196.22,0.3328,1,0.1,0.0658,0.8093,1.0166,1,1,0,0,0,0,0,none
session_000509,2026-01-09 08:02:00,user_0013,similar_item,ios,US,0,item_0086,artist_027,modern,112.73,30.04,0.6337,1,0.95,0.0842,0.5076,1.6828,1,0,0,0,0,0,1,already_seen
session_000509,2026-01-09 08:02:00,user_0013,similar_item,ios,US,9,item_0098,artist_028,modern,291.24,107.15,0.328,1,0.188,0.1272,0.5108,0.9514,1,1,8,1,0,0,0,none
session_000509,2026-01-09 08:02:00,user_0013,similar_item,ios,US,12,item_0118,artist_016,modern,169.24,75.92,0.3617,1,0.1096,0.2102,0.5426,0.8948,1,0,0,0,0,0,1,already_seen
session_000510,2026-01-09 20:42:00,user_0013,home_feed,android,US,2,item_0059,artist_002,surrealism,215.76,86.48,0.4844,1,0.6628,0.2277,0.4789,1.3161,1,0,0,0,0,0,1,already_seen
session_000510,2026-01-09 20:42:00,user_0013,home_feed,android,US,7,item_0158,artist_009,abstract,306.59,91.59,0.7754,1,0.2695,0.0897,0.6413,0.87,1,1,7,1,0,0,0,none
session_000510,2026-01-09 20:42:00,user_0013,home_feed,android,US,9,item_0098,artist_028,modern,291.24,107.15,0.328,1,0.188,0.1305,0.5108,0.9017,1,0,0,0,0,0,1,already_seen
session_000510,2026-01-09 20:42:00,user_0013,home_feed,android,US,18,item_0118,artist_016,modern,169.24,75.92,0.3617,1,0.1,0.21,0.5426,0.8452,1,0,0,0,0,0,1,already_seen
session_000511,2026-01-09 20:05:00,user_0016,search_browse,web,NL,0,item_0027,artist_027,contemporary,65.46,20.17,0.546,1,0.95,0.255,0.7225,1.7692,1,1,43,0,0,0,0,none
session_000511,2026-01-09 20:05:00,user_0016,search_browse,web,NL,2,item_0124,artist_003,landscape,191.13,61.41,0.3406,1,0.6628,0.124,0.6348,1.5009,1,1,15,0,0,0,0,none
session_000512,2026-01-09 12:52:00,user_0016,home_feed,web,NL,1,item_0086,artist_027,modern,112.73,30.04,0.6337,1,0.7935,0.0839,0.6042,1.529,1,1,30,0,0,0,0,none
session_000512,2026-01-09 12:52:00,user_0016,home_feed,web,NL,3,item_0049,artist_002,abstract,132.12,42.77,0.2859,1,0.5536,0.2466,0.5473,1.0081,1,1,23,1,0,0,0,none
session_000512,2026-01-09 12:52:00,user_0016,home_feed,web,NL,18,item_0008,artist_008,contemporary,81.78,30.46,0.32,1,0.1,0.1223,0.6436,0.5662,1,1,13,0,0,0,0,none
session_000513,2026-01-09 12:48:00,user_0018,home_feed,ios,US,6,item_0027,artist_027,contemporary,65.46,20.17,0.546,1,0.3226,0.2559,0.3887,0.6061,1,1,16,0,0,1,0,none
session_000513,2026-01-09 12:48:00,user_0018,home_feed,ios,US,19,item_0129,artist_003,abstract,45.49,17.88,0.7025,1,0.1,0.0485,0.32,0.3631,1,0,0,0,0,0,1,already_seen
session_000514,2026-01-09 12:36:00,user_0022,home_feed,android,FR,7,item_0145,artist_008,abstract,323.47,114.77,0.562,1,0.2695,0.161,0.6035,0.8662,1,1,4,0,0,0,0,none
session_000514,2026-01-09 12:36:00,user_0022,home_feed,android,FR,15,item_0094,artist_018,surrealism,232.27,85.28,0.5147,1,0.1,0.1815,0.5156,0.7628,1,1,22,0,0,0,0,none
session_000514,2026-01-09 12:36:00,user_0022,home_feed,android,FR,16,item_0071,artist_024,minimalist,272.55,96.36,0.6565,1,0.1,0.0522,0.066,0.7879,1,1,15,0,0,0,0,none
session_000514,2026-01-09 12:36:00,user_0022,home_feed,android,FR,18,item_0101,artist_014,minimalist,25.31,13.63,0.3168,1,0.1,0.1286,0.1729,0.809,1,1,36,0,0,0,0,none
session_000516,2026-01-09 08:02:00,user_0025,home_feed,web,GB,1,item_0027,artist_027,contemporary,65.46,20.17,0.546,1,0.7935,0.2577,0.891,0.9695,1,0,0,0,0,0,1,already_seen
session_000518,2026-01-09 22:49:00,user_0033,home_feed,ios,DE,2,item_0157,artist_008,surrealism,94.3,37.32,0.4411,1,0.6628,0.2572,0.585,1.2466,1,0,0,0,0,0,1,already_seen
session_000518,2026-01-09 22:49:00,user_0033,home_feed,ios,DE,5,item_0071,artist_024,minimalist,272.55,96.36,0.6565,1,0.3862,0.053,0.33,1.0568,1,1,7,1,0,0,0,none
session_000518,2026-01-09 22:49:00,user_0033,home_feed,ios,DE,11,item_0154,artist_029,landscape,125.99,57.14,0.8596,1,0.1312,0.1577,0.4601,0.8808,1,0,0,0,0,0,1,already_seen
session_000519,2026-01-09 20:07:00,user_0035,home_feed,ios,NL,1,item_0041,artist_031,landscape,71.04,24.7,0.4884,1,0.7935,0.0298,0.6826,1.2342,1,1,15,0,0,0,0,none
session_000519,2026-01-09 20:07:00,user_0035,home_feed,ios,NL,3,item_0055,artist_038,modern,206.01,97.96,0.3954,1,0.5536,0.1156,0.7688,1.0438,1,1,27,0,0,0,0,none
session_000519,2026-01-09 20:07:00,user_0035,home_feed,ios,NL,9,item_0098,artist_028,modern,291.24,107.15,0.328,1,0.188,0.1287,0.2006,0.5423,1,0,0,0,0,0,1,poor_match
session_000520,2026-01-09 20:27:00,user_0036,home_feed,ios,US,2,item_0157,artist_008,surrealism,94.3,37.32,0.4411,1,0.6628,0.2571,0.6223,1.4595,1,1,27,0,0,0,0,none
session_000520,2026-01-09 20:27:00,user_0036,home_feed,ios,US,6,item_0098,artist_028,modern,291.24,107.15,0.328,1,0.3226,0.1284,0.8062,1.2782,1,1,15,0,1,0,0,none
session_000520,2026-01-09 20:27:00,user_0036,home_feed,ios,US,9,item_0022,artist_022,landscape,478.21,270.91,0.2164,1,0.188,0.1762,0.5876,1.0613,1,1,45,1,0,0,0,none
session_000520,2026-01-09 20:27:00,user_0036,home_feed,ios,US,14,item_0072,artist_023,landscape,385.57,146.37,0.31,1,0.1,0.2071,0.4636,0.9962,1,1,25,0,0,0,0,none
session_000521,2026-01-09 08:38:00,user_0037,search_browse,android,US,4,item_0114,artist_011,minimalist,118.55,68.64,0.5712,1,0.4624,0.0919,0.4508,0.8819,1,1,6,0,0,0,0,none
session_000521,2026-01-09 08:38:00,user_0037,search_browse,android,US,17,item_0133,artist_022,landscape,307.46,140.25,0.3773,1,0.1,0.2407,0.2106,0.7861,1,1,14,0,0,0,0,none
session_000522,2026-01-09 18:50:00,user_0037,home_feed,android,US,0,item_0157,artist_008,surrealism,94.3,37.32,0.4411,1,0.95,0.2579,0.8007,1.2157,1,0,0,0,0,0,1,already_seen
session_000522,2026-01-09 18:50:00,user_0037,home_feed,android,US,4,item_0144,artist_001,landscape,148.28,46.21,0.5756,1,0.4624,0.0506,0.3851,0.8055,1,0,0,0,0,0,1,already_seen
session_000522,2026-01-09 18:50:00,user_0037,home_feed,android,US,14,item_0124,artist_003,landscape,191.13,61.41,0.3406,1,0.1,0.1241,0.3937,0.7874,1,1,20,0,0,0,0,none
session_000522,2026-01-09 18:50:00,user_0037,home_feed,android,US,18,item_0058,artist_029,surrealism,450.24,240.0,0.6746,1,0.1,0.2149,0.3949,0.6915,1,1,14,0,0,0,0,none
session_000523,2026-01-09 08:20:00,user_0040,similar_item,android,DE,2,item_0024,artist_024,contemporary,368.68,176.64,0.927,1,0.6628,0.0585,0.6474,1.3009,1,1,22,1,1,0,0,none
session_000524,2026-01-09 18:25:00,user_0041,search_browse,ios,GB,1,item_0086,artist_027,modern,112.73,30.04,0.6337,1,0.7935,0.0839,0.3389,0.8897,1,0,0,0,0,0,1,already_seen
session_000524,2026-01-09 18:25:00,user_0041,search_browse,ios,GB,6,item_0090,artist_031,modern,31.63,15.55,0.4198,1,0.3226,0.1857,0.2693,0.6261,1,1,17,0,0,0,0,none
session_000525,2026-01-09 12:51:00,user_0042,search_browse,ios,US,1,item_0076,artist_023,landscape,99.46,43.14,0.2656,1,0.7935,0.1144,0.7196,1.1776,1,1,29,1,1,0,0,none
session_000525,2026-01-09 12:51:00,user_0042,search_browse,ios,US,2,item_0054,artist_026,landscape,97.19,27.94,0.6326,1,0.6628,0.1621,0.5015,0.9127,1,1,6,0,0,0,0,none
session_000526,2026-01-09 18:05:00,user_0042,home_feed,ios,US,4,item_0027,artist_027,contemporary,65.46,20.17,0.546,1,0.4624,0.2571,0.1915,0.5992,1,1,22,1,0,0,0,none
session_000526,2026-01-09 18:05:00,user_0042,home_feed,ios,US,5,item_0091,artist_019,portrait,60.43,26.16,0.2769,1,0.3862,0.0933,0.1422,0.6394,1,1,23,0,0,0,0,none
session_000526,2026-01-09 18:05:00,user_0042,home_feed,ios,US,7,item_0132,artist_030,contemporary,55.31,23.33,0.6801,1,0.2695,0.2387,0.5615,0.2529,1,0,0,0,0,0,1,already_seen
session_000527,2026-01-09 22:17:00,user_0044,home_feed,web,FR,2,item_0129,artist_003,abstract,45.49,17.88,0.7025,1,0.6628,0.0484,0.2526,-0.205,1,0,0,0,0,0,1,already_seen
session_000527,2026-01-09 22:17:00,user_0044,home_feed,web,FR,5,item_0001,artist_001,landscape,87.6,46.43,0.7204,1,0.3862,0.091,0.3834,-0.9679,1,1,3,0,0,0,0,none
session_000527,2026-01-09 22:17:00,user_0044,home_feed,web,FR,10,item_0095,artist_021,landscape,94.04,40.42,0.6582,1,0.157,0.0882,0.3168,-1.0714,1,1,2,0,0,0,0,none
session_000527,2026-01-09 22:17:00,user_0044,home_feed,web,FR,17,item_0132,artist_030,contemporary,55.31,23.33,0.6801,1,0.1,0.2383,-0.0646,-1.3141,1,0,0,0,0,0,1,already_seen
session_000528,2026-01-09 08:16:00,user_0049,email_push,ios,DE,4,item_0069,artist_016,landscape,135.98,35.97,0.6925,1,0.4624,0.1252,0.2587,0.5704,1,1,7,0,0,0,0,none
session_000529,2026-01-09 18:27:00,user_0053,home_feed,web,GB,12,item_0049,artist_002,abstract,132.12,42.77,0.2859,1,0.1096,0.247,0.3518,1.1503,1,0,0,0,0,0,1,poor_match
session_000529,2026-01-09 18:27:00,user_0053,home_feed,web,GB,13,item_0110,artist_028,minimalist,84.65,32.25,0.1941,1,0.1,0.1489,0.5696,1.2007,1,0,0,0,0,0,1,already_seen
session_000529,2026-01-09 18:27:00,user_0053,home_feed,web,GB,14,item_0128,artist_036,minimalist,151.05,59.05,0.564,1,0.1,0.1042,0.5117,1.1483,1,1,15,1,1,0,0,none
session_000529,2026-01-09 18:27:00,user_0053,home_feed,web,GB,19,item_0115,artist_007,minimalist,291.43,147.21,0.3868,1,0.1,0.1542,0.1997,1.137,1,1,8,1,0,0,0,none
session_000530,2026-01-09 12:07:00,user_0054,home_feed,web,US,4,item_0078,artist_024,modern,170.77,70.19,0.0541,1,0.4624,0.1904,0.7474,1.6884,1,1,30,1,0,1,0,none
session_000531,2026-01-09 20:17:00,user_0058,home_feed,ios,GB,4,item_0134,artist_015,minimalist,374.79,172.83,0.4434,1,0.4624,0.1972,0.5427,0.8752,1,0,0,0,0,0,1,already_seen
session_000532,2026-01-09 08:27:00,user_0058,home_feed,ios,GB,0,item_0131,artist_034,portrait,379.1,157.96,0.6595,1,0.95,0.0364,0.7059,0.9877,1,1,29,1,0,0,0,none
session_000532,2026-01-09 08:27:00,user_0058,home_feed,ios,GB,7,item_0070,artist_004,contemporary,401.31,219.67,0.8273,1,0.2695,0.0817,0.108,0.7357,1,0,0,0,0,0,1,poor_match
session_000533,2026-01-09 20:21:00,user_0061,home_feed,ios,GB,2,item_0024,artist_024,contemporary,368.68,176.64,0.927,1,0.6628,0.0593,0.5293,1.1751,1,1,10,0,0,0,0,none
session_000533,2026-01-09 20:21:00,user_0061,home_feed,ios,GB,15,item_0121,artist_026,minimalist,63.47,24.58,0.1033,1,0.1,0.1867,0.2955,1.046,1,1,6,0,0,0,0,none
session_000533,2026-01-09 20:21:00,user_0061,home_feed,ios,GB,17,item_0145,artist_008,abstract,323.47,114.77,0.562,1,0.1,0.1635,0.6211,0.9772,1,1,15,0,0,0,0,none
session_000535,2026-01-09 20:42:00,user_0065,home_feed,web,US,0,item_0084,artist_005,impressionism,234.25,88.9,0.6564,1,0.95,0.1232,0.6261,1.8949,1,0,0,0,0,0,1,already_seen
session_000535,2026-01-09 20:42:00,user_0065,home_feed,web,US,1,item_0131,artist_034,portrait,379.1,157.96,0.6595,1,0.7935,0.0378,0.6852,1.692,1,1,15,0,0,0,0,none
session_000535,2026-01-09 20:42:00,user_0065,home_feed,web,US,8,item_0145,artist_008,abstract,323.47,114.77,0.562,1,0.2251,0.1661,0.5571,1.1297,1,1,16,0,1,0,0,none
session_000536,2026-01-09 18:47:00,user_0065,home_feed,ios,US,0,item_0084,artist_005,impressionism,234.25,88.9,0.6564,1,0.95,0.1231,0.6261,1.87,1,1,11,0,0,1,0,none
session_000536,2026-01-09 18:47:00,user_0065,home_feed,ios,US,2,item_0037,artist_037,modern,168.17,43.54,0.2291,1,0.6628,0.1666,0.3695,1.5469,1,1,69,1,1,0,0,none
session_000536,2026-01-09 18:47:00,user_0065,home_feed,ios,US,10,item_0152,artist_003,portrait,857.13,304.95,0.7898,1,0.157,0.119,0.2674,0.9416,1,0,0,0,0,0,1,already_seen
session_000536,2026-01-09 18:47:00,user_0065,home_feed,ios,US,11,item_0091,artist_019,portrait,60.43,26.16,0.2769,1,0.1312,0.0949,0.3226,0.9647,1,1,13,0,0,0,0,none
session_000536,2026-01-09 18:47:00,user_0065,home_feed,ios,US,15,item_0069,artist_016,landscape,135.98,35.97,0.6925,1,0.1,0.1279,0.466,0.8393,1,1,6,0,0,0,0,none
session_000537,2026-01-09 08:50:00,user_0067,home_feed,web,US,5,item_0049,artist_002,abstract,132.12,42.77,0.2859,1,0.3862,0.2468,0.4459,0.8834,1,1,28,1,0,0,0,none
session_000538,2026-01-09 08:06:00,user_0067,search_browse,web,US,8,item_0003,artist_003,abstract,149.95,78.42,0.3214,1,0.2251,0.0617,0.8335,0.5153,1,1,2,1,0,0,0,none
session_000538,2026-01-09 08:06:00,user_0067,search_browse,web,US,9,item_0148,artist_002,abstract,105.65,39.94,0.6075,1,0.188,0.1012,0.522,0.3986,1,0,0,0,0,0,1,already_seen
session_000539,2026-01-09 22:33:00,user_0069,home_feed,ios,US,19,item_0015,artist_015,contemporary,104.8,33.81,0.0885,1,0.1,0.0515,0.6375,1.0161,1,1,4,1,1,0,0,none
session_000540,2026-01-09 08:44:00,user_0072,home_feed,web,FR,1,item_0035,artist_035,surrealism,53.02,27.6,0.7974,1,0.7935,0.1746,0.5506,1.1506,1,0,0,0,0,0,1,already_seen
session_000540,2026-01-09 08:44:00,user_0072,home_feed,web,FR,2,item_0086,artist_027,modern,112.73,30.04,0.6337,1,0.6628,0.083,0.2924,1.1655,1,1,5,1,0,0,0,none
session_000540,2026-01-09 08:44:00,user_0072,home_feed,web,FR,6,item_0027,artist_027,contemporary,65.46,20.17,0.546,1,0.3226,0.2576,0.3972,0.9658,1,0,0,0,0,0,1,already_seen
session_000540,2026-01-09 08:44:00,user_0072,home_feed,web,FR,7,item_0007,artist_007,contemporary,63.63,29.32,0.3971,1,0.2695,0.0592,0.6469,1.0629,1,0,0,0,0,0,1,already_seen
session_000541,2026-01-09 12:49:00,user_0073,search_browse,android,GB,10,item_0106,artist_002,portrait,214.23,89.24,0.7401,1,0.157,0.1846,0.5334,0.9494,1,0,0,0,0,0,1,poor_match
session_000541,2026-01-09 12:49:00,user_0073,search_browse,android,GB,17,item_0037,artist_037,modern,168.17,43.54,0.2291,1,0.1,0.1678,-0.0228,0.6984,1,0,0,0,0,0,1,poor_match
session_000542,2026-01-09 18:53:00,user_0074,home_feed,android,FR,1,item_0124,artist_003,landscape,191.13,61.41,0.3406,1,0.7935,0.1248,0.5514,1.7277,1,1,84,0,0,0,0,none
